"Course Code","Course Name","Keyword","Keyword Type ID","Keyword Type"
"ITEM-461","Time and Leave: All Employees","Leave-keeper","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","OT","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Over Time","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Overtime","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-461","Time and Leave: All Employees","Pay","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Pay Out","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Pay-out","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Payment","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Payments","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Payout","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Reporting","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Reports","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Request","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Requested","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Requesting","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Role","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","STIIP","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Schedule","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Scheduled","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Shift","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Shifts","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Sick","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Sick Day","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Sick leave","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Sick-Day","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Sick-Leave","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Sickday","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Sickness","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Social Workers","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Stand by","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Stand-by","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Standby","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","T&L","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","T+L","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","TLAM","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","TOL","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Time","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Time Keeper","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Time Off","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Time Sheet","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Time and Labour","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Time and Leave","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Time on line","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Time online","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Time-Off","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Time-sheet","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Top Up","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Top-Up","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Topup","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Vacation","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","WCB","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","Work Schedule","1016","Information Technology"
"ITEM-461","Time and Leave: All Employees","leaveapprover","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","70/140","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Absence Management","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Approvals","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Approve","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Approving","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Averaging","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","CTO","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Dentist","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","EA","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","ETO","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Employee","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Employees","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Expense Authority","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","ExpenseAuthority","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Holiday","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Leave","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","OT","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Over Time","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Overtime","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-491","Time and Leave: Expense Authority","Pay Out","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Payment","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Payout","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Reporting","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Reports","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Request","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Requesting","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Role","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","STIIP","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Schedule","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Sick","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Sickday","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Social Workers","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Standby","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","T&L","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","T+L","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","TLAM","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","TOL","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Time and Labour","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Time and Leave","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Time on line","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Timeonline","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Timesheet","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Top Up","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Top-Up","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Topup","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Vacation","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","WCB","1016","Information Technology"
"ITEM-491","Time and Leave: Expense Authority","Work Schedule","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","70/140","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Absence Management","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Appointment","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Approval","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Approvals","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Approving","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Averaging","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","ETO","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Employee","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Employees","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Holiday","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Hospital","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Illness","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Leave Approver","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Overtime","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-488","Time and Leave: Leave Approver","Pay","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Payments","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Reports","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Request","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Requesting","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","STIIP","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Schedule","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Sick leave","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Sickday","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Sickness","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Standby","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","T&L","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","T+L","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","TLAM","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","TOL","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Time and Labour","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Time and Leave","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Timeonline","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Timesheet","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Top Up","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Topup","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Vacation","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","WCB","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","Work Schedule","1016","Information Technology"
"ITEM-488","Time and Leave: Leave Approver","leaveapprover","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Absence Management","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Appointment","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Approval","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Approvals","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Approve","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Approving","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Averaging","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","CTO","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Dentist","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","ETO","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Employee","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Employees","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Holiday","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Hospital","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Illness","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Leave","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Leave Management","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Leave Request","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Leave-keeper","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-487","Time and Leave: Leave Keeper","Pay","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Pay Out","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Pay-out","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Payment","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Reporting","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Reports","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Request","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Role","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","STIIP","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Schedule","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Shift","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Sick","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Sick leave","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Sickday","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Sickness","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Stand by","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Standby","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","T&L","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","T+L","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","TLAM","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","TOL","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Time","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Time and Labour","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Time and Leave","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Time on line","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Time online","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Timesheet","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Top Up","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Topup","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Vacation","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","WCB","1016","Information Technology"
"ITEM-487","Time and Leave: Leave Keeper","Work Schedule","1016","Information Technology"
"ITEM-519","Time and Leave: Scheduler Role","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-519","Time and Leave: Scheduler Role","Schedule","1016","Information Technology"
"ITEM-519","Time and Leave: Scheduler Role","Shift","1016","Information Technology"
"ITEM-519","Time and Leave: Scheduler Role","Work Schedule","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Absence Management","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Approval","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Approvals","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Approve","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Approving","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Call Out","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Callout","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Overtime","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-489","Time and Leave: Time Approver","Request","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Requested","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Requesting","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","STIIP","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Schedule","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Stand by","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Standby","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","TOL","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Time Off","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Time and Labour","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Time and Leave","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Time on line","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Time online","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Time-sheet","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Top Up","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Vacation","1016","Information Technology"
"ITEM-489","Time and Leave: Time Approver","Work Schedule","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Absence Management","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Appointment","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Approval","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Approvals","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Approve","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Approving","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Averaging","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","CTO","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Call Out","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Callout","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Dentist","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","ETO","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Holiday","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Hospital","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Illness","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","OT","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Over Time","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Overtime","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-490","Time and Leave: Time Keeper","Pay","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Payment","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Reporting","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","STIIP","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Schedule","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Sick","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Sickday","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Sickness","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Stand by","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Stand-by","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","T&L","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","T+L","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","TLAM","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Time","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Time Keeper","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Time Off","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Time and Labour","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Time and Leave","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Time on line","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Time online","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Timekeeper","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Timesheet","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Top Up","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Topup","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","Vacation","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","WCB","1016","Information Technology"
"ITEM-490","Time and Leave: Time Keeper","leaveapprover","1016","Information Technology"
"ITEM-1271","Tips for Having Difficult Conversations about Returning to the Office","Conflict","1002","Workplace Culture"
"ITEM-1271","Tips for Having Difficult Conversations about Returning to the Office","Conflict Management Office","1039","Learning Partner"
"ITEM-1271","Tips for Having Difficult Conversations about Returning to the Office","Responsibilities","1008","Labour Relations"
"ITEM-1271","Tips for Having Difficult Conversations about Returning to the Office","Supervisor","1001","Supervisory"
"ITEM-1271","Tips for Having Difficult Conversations about Returning to the Office","Workplace","1010","Occupational Safety and Health"
"ITEM-2493","Trainer Development Workshop for Instructional Skills Workshop Trainers","Adult Education","1009","Leadership and Management"
"ITEM-2493","Trainer Development Workshop for Instructional Skills Workshop Trainers","Adult Learning","1009","Leadership and Management"
"ITEM-2493","Trainer Development Workshop for Instructional Skills Workshop Trainers","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2493","Trainer Development Workshop for Instructional Skills Workshop Trainers","Skills Development","1009","Leadership and Management"
"ITEM-2493","Trainer Development Workshop for Instructional Skills Workshop Trainers","Teaching Skills","1003","Career Development"
"ITEM-2493","Trainer Development Workshop for Instructional Skills Workshop Trainers","Train-the-Trainer","1003","Career Development"
"ITEM-2554","Transforming Strategy to Action: Harnessing the Power of Goal-Setting for Business Results (Restricted to Senior Leaders - Bands 4-6)","Change","1004","Change Management"
"ITEM-2554","Transforming Strategy to Action: Harnessing the Power of Goal-Setting for Business Results (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2554","Transforming Strategy to Action: Harnessing the Power of Goal-Setting for Business Results (Restricted to Senior Leaders - Bands 4-6)","Performance","1011","Performance"
"ITEM-2554","Transforming Strategy to Action: Harnessing the Power of Goal-Setting for Business Results (Restricted to Senior Leaders - Bands 4-6)","Senior Leaders","1050","Audience"
"ITEM-2554","Transforming Strategy to Action: Harnessing the Power of Goal-Setting for Business Results (Restricted to Senior Leaders - Bands 4-6)","Team Building","1009","Leadership and Management"
"ITEM-2554","Transforming Strategy to Action: Harnessing the Power of Goal-Setting for Business Results (Restricted to Senior Leaders - Bands 4-6)","coaching","1032","All"
"ITEM-2554","Transforming Strategy to Action: Harnessing the Power of Goal-Setting for Business Results (Restricted to Senior Leaders - Bands 4-6)","development","1032","All"
"ITEM-2554","Transforming Strategy to Action: Harnessing the Power of Goal-Setting for Business Results (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-2261","Treasury Board Submissions and Financial Decision Making (Restricted to Senior Leaders - Bands 4-6)","Cabinet","1023","Policy"
"ITEM-2261","Treasury Board Submissions and Financial Decision Making (Restricted to Senior Leaders - Bands 4-6)","Finance","1006","Finance"
"ITEM-2261","Treasury Board Submissions and Financial Decision Making (Restricted to Senior Leaders - Bands 4-6)","PSA Corporate Learning Branch","1039","Learning Partner"
"ITEM-2261","Treasury Board Submissions and Financial Decision Making (Restricted to Senior Leaders - Bands 4-6)","leadership","1032","All"
"ITEM-2261","Treasury Board Submissions and Financial Decision Making (Restricted to Senior Leaders - Bands 4-6)","leading","1032","All"
"ITEM-2261","Treasury Board Submissions and Financial Decision Making (Restricted to Senior Leaders - Bands 4-6)","organization","1032","All"
"ITEM-2561","TreeSize and Network Drive Management","CIRMO","1039","Learning Partner"
"ITEM-2561","TreeSize and Network Drive Management","Information","1007","Information and Privacy"
"ITEM-2561","TreeSize and Network Drive Management","Records","1007","Information and Privacy"
"ITEM-2561","TreeSize and Network Drive Management","information management","1032","All"
"ITEM-2561","TreeSize and Network Drive Management","lan","1032","All"
"ITEM-2561","TreeSize and Network Drive Management","organization","1032","All"
"ITEM-2561","TreeSize and Network Drive Management","recordkeeping","1032","All"
"ITEM-2561","TreeSize and Network Drive Management","reorganization","1032","All"
"ITEM-2561","TreeSize and Network Drive Management","system","1032","All"
"ITEM-1824","UNDRIP/TRC Presentation and Discussion - Part 1","awareness","1029","Cultural Safety Training"
"ITEM-1824","UNDRIP/TRC Presentation and Discussion - Part 1","draft 10 principles","1029","Cultural Safety Training"
"ITEM-1824","UNDRIP/TRC Presentation and Discussion - Part 1","indigenous","1029","Cultural Safety Training"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","IRBC","1029","Cultural Safety Training"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","Truth","1029","Cultural Safety Training"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","aboriginal","1029","Cultural Safety Training"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","allyship","1029","Cultural Safety Training"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","awareness","1029","Cultural Safety Training"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","discovery","1029","Cultural Safety Training"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","draft 10 principles","1029","Cultural Safety Training"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","first nations","1029","Cultural Safety Training"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","humility","1029","Cultural Safety Training"
"ITEM-2413","UPLIFT: Accessible Documents Training","All Employees","1050","Audience"
"ITEM-2413","UPLIFT: Accessible Documents Training","Being a Public Service Employe","1049","Topics"
"ITEM-2413","UPLIFT: Accessible Documents Training","Government Digital Experience","1039","Learning Partner"
"ITEM-2413","UPLIFT: Accessible Documents Training","IT and Digital","1049","Topics"
"ITEM-2413","UPLIFT: Accessible Documents Training","Instructional","1003","Career Development"
"ITEM-2413","UPLIFT: Accessible Documents Training","accessibility","1032","All"
"ITEM-2413","UPLIFT: Accessible Documents Training","accessible","1032","All"
"ITEM-2413","UPLIFT: Accessible Documents Training","communicating","1032","All"
"ITEM-2413","UPLIFT: Accessible Documents Training","communication","1032","All"
"ITEM-2413","UPLIFT: Accessible Documents Training","disability","1032","All"
"ITEM-2413","UPLIFT: Accessible Documents Training","documents","1032","All"
"ITEM-2413","UPLIFT: Accessible Documents Training","excel","1032","All"
"ITEM-2413","UPLIFT: Accessible Documents Training","inclusive","1032","All"
"ITEM-2413","UPLIFT: Accessible Documents Training","powerpoint","1032","All"
"ITEM-2413","UPLIFT: Accessible Documents Training","training","1032","All"
"ITEM-2413","UPLIFT: Accessible Documents Training","word","1032","All"
"ITEM-1170","Uncovering our Blind Spots","Improvement","1005","Continuous Improvement"
"ITEM-1170","Uncovering our Blind Spots","allyship","1029","Cultural Safety Training"
"ITEM-1170","Uncovering our Blind Spots","behavioural competency","1022","Diversity"
"ITEM-1170","Uncovering our Blind Spots","first nations","1029","Cultural Safety Training"
"ITEM-1170","Uncovering our Blind Spots","guiding principles","1022","Diversity"
"ITEM-1170","Uncovering our Blind Spots","reconciliation","1029","Cultural Safety Training"
"ITEM-1170","Uncovering our Blind Spots","relationship","1029","Cultural Safety Training"
"ITEM-2299","Understanding and Mitigating Unconscious Bias for Executives - Restricted to Corporate Executive","Executive Talent Programs","1039","Learning Partner"
"ITEM-2553","Unlocking Transformation with Powerful Questions (Restricted to Senior Leaders - Bands 4-6)","Change","1004","Change Management"
"ITEM-2553","Unlocking Transformation with Powerful Questions (Restricted to Senior Leaders - Bands 4-6)","Coach","1042","Coaching"
"ITEM-2553","Unlocking Transformation with Powerful Questions (Restricted to Senior Leaders - Bands 4-6)","Coaching","1042","Coaching"
"ITEM-2553","Unlocking Transformation with Powerful Questions (Restricted to Senior Leaders - Bands 4-6)","Coaching Services","1039","Learning Partner"
"ITEM-2553","Unlocking Transformation with Powerful Questions (Restricted to Senior Leaders - Bands 4-6)","Leading People","1009","Leadership and Management"
"ITEM-2553","Unlocking Transformation with Powerful Questions (Restricted to Senior Leaders - Bands 4-6)","Leading Teams","1009","Leadership and Management"
