"Course Code","Course Name","Course Description","Delivery Method","Category","Learner Group","Days","Hours","Minutes","Available Classes","Course ID","Course Last Modified","Course Owner Org","Link to ELM Search","Short Name"
"ITEM-461","Time and Leave: All Employees","This Time and Leave course contains videos demonstrating the following actions: Request leave; Record Sick Leave; Add Overtime on a Timesheet, Move Time Reporting Codes.  There is also an Intro to Time and Leave and relevant resource links.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","17771","12/14/2023  3:28:21PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-461-""","Audience"
"ITEM-461","Time and Leave: All Employees","This Time and Leave course contains videos demonstrating the following actions: Request leave; Record Sick Leave; Add Overtime on a Timesheet, Move Time Reporting Codes.  There is also an Intro to Time and Leave and relevant resource links.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","17771","12/14/2023  3:28:21PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-461-""","Group"
"ITEM-461","Time and Leave: All Employees","This Time and Leave course contains videos demonstrating the following actions: Request leave; Record Sick Leave; Add Overtime on a Timesheet, Move Time Reporting Codes.  There is also an Intro to Time and Leave and relevant resource links.","eLearning","Human Resources Management","All Government of British Columbia Learners","0","0","0","1","17771","12/14/2023  3:28:21PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-461-""","Topic"
"ITEM-491","Time and Leave: Expense Authority","This Time and Leave course contains videos demonstrating the following actions for EAs: Move Time Reporting Codes; Overtime on a Timesheet; Shift Override; Record Call-Out;  Expense Authorize Approve Time; an Intro to Time and Leave; Resources.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","17797","12/14/2023  3:28:43PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-491-""","Audience"
"ITEM-491","Time and Leave: Expense Authority","This Time and Leave course contains videos demonstrating the following actions for EAs: Move Time Reporting Codes; Overtime on a Timesheet; Shift Override; Record Call-Out;  Expense Authorize Approve Time; an Intro to Time and Leave; Resources.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","17797","12/14/2023  3:28:43PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-491-""","Group"
"ITEM-491","Time and Leave: Expense Authority","This Time and Leave course contains videos demonstrating the following actions for EAs: Move Time Reporting Codes; Overtime on a Timesheet; Shift Override; Record Call-Out;  Expense Authorize Approve Time; an Intro to Time and Leave; Resources.","eLearning","Finance and Accounting","All Government of British Columbia Learners","0","0","0","1","17797","12/14/2023  3:28:43PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-491-""","Topic"
"ITEM-488","Time and Leave: Leave Approver","This Time and Leave course contains videos demonstrating the following actions for Leave Approvers: Request Leave; Record Sick Leave; Approve Leave; Approve Sick Leave;  an Intro to Time and Leave; and links to relevant learning resources.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","17794","12/14/2023  3:29:08PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-488-""","Group"
"ITEM-488","Time and Leave: Leave Approver","This Time and Leave course contains videos demonstrating the following actions for Leave Approvers: Request Leave; Record Sick Leave; Approve Leave; Approve Sick Leave;  an Intro to Time and Leave; and links to relevant learning resources.","eLearning","Leadership","All Government of British Columbia Learners","0","0","0","1","17794","12/14/2023  3:29:08PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-488-""","Topic"
"ITEM-488","Time and Leave: Leave Approver","This Time and Leave course contains videos demonstrating the following actions for Leave Approvers: Request Leave; Record Sick Leave; Approve Leave; Approve Sick Leave;  an Intro to Time and Leave; and links to relevant learning resources.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","0","1","17794","12/14/2023  3:29:08PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-488-""","Audience"
"ITEM-487","Time and Leave: Leave Keeper","This Time and Leave course contains videos demonstrating the following actions for Leave Keepers: 
Request Leave; Record sick leave. There is also an Intro to Time and Leave; and links to relevant learning resources.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","17793","12/14/2023  3:18:43PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-487-""","Audience"
"ITEM-487","Time and Leave: Leave Keeper","This Time and Leave course contains videos demonstrating the following actions for Leave Keepers: 
Request Leave; Record sick leave. There is also an Intro to Time and Leave; and links to relevant learning resources.","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","0","0","1","17793","12/14/2023  3:18:43PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-487-""","Topic"
"ITEM-487","Time and Leave: Leave Keeper","This Time and Leave course contains videos demonstrating the following actions for Leave Keepers: 
Request Leave; Record sick leave. There is also an Intro to Time and Leave; and links to relevant learning resources.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","17793","12/14/2023  3:18:43PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-487-""","Group"
"ITEM-489","Time and Leave: Time Approver","This Time and Leave course contains videos demonstrating the following actions for Time Approvers: Overtime on a Timesheet; Approve Payable Time; Move Time Reporting Codes; Shift Override; Record Call-Out;  an Intro to Time and Leave; resources.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","17795","12/14/2023  3:20:23PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-489-""","Group"
"ITEM-489","Time and Leave: Time Approver","This Time and Leave course contains videos demonstrating the following actions for Time Approvers: Overtime on a Timesheet; Approve Payable Time; Move Time Reporting Codes; Shift Override; Record Call-Out;  an Intro to Time and Leave; resources.","eLearning","Leadership","All Government of British Columbia Learners","0","0","0","1","17795","12/14/2023  3:20:23PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-489-""","Topic"
"ITEM-489","Time and Leave: Time Approver","This Time and Leave course contains videos demonstrating the following actions for Time Approvers: Overtime on a Timesheet; Approve Payable Time; Move Time Reporting Codes; Shift Override; Record Call-Out;  an Intro to Time and Leave; resources.","eLearning","People Leaders","All Government of British Columbia Learners","0","0","0","1","17795","12/14/2023  3:20:23PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-489-""","Audience"
"ITEM-490","Time and Leave: Time Keeper","This Time and Leave course contains videos demonstrating the following actions for Time Keepers: Overtime on a Timesheet; Move Time Reporting Codes; Shift Override; Record Call-Out;  an Intro to Time and Leave; links to learning resources.","eLearning","All Employees","All Government of British Columbia Learners","0","0","0","1","17796","12/14/2023  3:21:24PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-490-""","Audience"
"ITEM-490","Time and Leave: Time Keeper","This Time and Leave course contains videos demonstrating the following actions for Time Keepers: Overtime on a Timesheet; Move Time Reporting Codes; Shift Override; Record Call-Out;  an Intro to Time and Leave; links to learning resources.","eLearning","Being a Public Service Employee","All Government of British Columbia Learners","0","0","0","1","17796","12/14/2023  3:21:24PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-490-""","Topic"
"ITEM-490","Time and Leave: Time Keeper","This Time and Leave course contains videos demonstrating the following actions for Time Keepers: Overtime on a Timesheet; Move Time Reporting Codes; Shift Override; Record Call-Out;  an Intro to Time and Leave; links to learning resources.","eLearning","Core","All Government of British Columbia Learners","0","0","0","1","17796","12/14/2023  3:21:24PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-490-""","Group"
"ITEM-1271","Tips for Having Difficult Conversations about Returning to the Office","How to effectively and efficiently have difficult conversations with Staff about returning to the Workplace.","eLearning","Complementary","All Government of British Columbia Learners","0","1","0","1","18554","12/16/2023  7:52:18PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1271-""","Group"
"ITEM-1271","Tips for Having Difficult Conversations about Returning to the Office","How to effectively and efficiently have difficult conversations with Staff about returning to the Workplace.","eLearning","Human Resources Management","All Government of British Columbia Learners","0","1","0","1","18554","12/16/2023  7:52:18PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1271-""","Topic"
"ITEM-1271","Tips for Having Difficult Conversations about Returning to the Office","How to effectively and efficiently have difficult conversations with Staff about returning to the Workplace.","eLearning","People Leaders","All Government of British Columbia Learners","0","1","0","1","18554","12/16/2023  7:52:18PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1271-""","Audience"
"ITEM-2264","TreeSize Pro Software Demonstrations","This course provides instructional videos and tip sheets for a high-level overview of the TreeSize Pro software and how it can support you with network drive (LAN) reduction and reorganization projects.","eLearning","All Employees","Ministries - All","0","0","25","1","19506","12/14/2023  3:21:56PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2264-""","Audience"
"ITEM-2264","TreeSize Pro Software Demonstrations","This course provides instructional videos and tip sheets for a high-level overview of the TreeSize Pro software and how it can support you with network drive (LAN) reduction and reorganization projects.","eLearning","Complementary","Ministries - All","0","0","25","1","19506","12/14/2023  3:21:56PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2264-""","Group"
"ITEM-2264","TreeSize Pro Software Demonstrations","This course provides instructional videos and tip sheets for a high-level overview of the TreeSize Pro software and how it can support you with network drive (LAN) reduction and reorganization projects.","eLearning","Data and Records Management","Ministries - All","0","0","25","1","19506","12/14/2023  3:21:56PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2264-""","Topic"
"ITEM-1824","UNDRIP/TRC Presentation and Discussion - Part 1","In Part 1, learners will explore concepts around Our Shared History, Reconciliation, Aboriginal Law and the Truth and Reconciliation Commission of Canada (TRC) Calls to Action.  View additional details about the course, objectives met and equivalents.","eLearning","Culture Building","All Government of British Columbia Learners","0","2","30","1","19069","02/06/2023 11:41:33AM","Unknown","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1824-""","Culture"
"ITEM-1824","UNDRIP/TRC Presentation and Discussion - Part 1","In Part 1, learners will explore concepts around Our Shared History, Reconciliation, Aboriginal Law and the Truth and Reconciliation Commission of Canada (TRC) Calls to Action.  View additional details about the course, objectives met and equivalents.","eLearning","Ethics and Integrity","All Government of British Columbia Learners","0","2","30","1","19069","02/06/2023 11:41:33AM","Unknown","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1824-""","Topic"
"ITEM-1824","UNDRIP/TRC Presentation and Discussion - Part 1","In Part 1, learners will explore concepts around Our Shared History, Reconciliation, Aboriginal Law and the Truth and Reconciliation Commission of Canada (TRC) Calls to Action.  View additional details about the course, objectives met and equivalents.","eLearning","Indigenous Learning","All Government of British Columbia Learners","0","2","30","1","19069","02/06/2023 11:41:33AM","Unknown","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1824-""","Topic"
"ITEM-1824","UNDRIP/TRC Presentation and Discussion - Part 1","In Part 1, learners will explore concepts around Our Shared History, Reconciliation, Aboriginal Law and the Truth and Reconciliation Commission of Canada (TRC) Calls to Action.  View additional details about the course, objectives met and equivalents.","eLearning","Other - Culture","All Government of British Columbia Learners","0","2","30","1","19069","02/06/2023 11:41:33AM","Unknown","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1824-""","Other-Cult"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","In Part 2, learners will explore the UN Declaration on the rights of Indigenous Peoples, the Declaration Act, the Draft Principles that Guide the Province of BC's Relationship with Indigenous People, and Actions in Reconciliation.","eLearning","Culture Building","All Government of British Columbia Learners","0","0","0","1","19070","02/06/2023 11:42:01AM","Unknown","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1825-""","Culture"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","In Part 2, learners will explore the UN Declaration on the rights of Indigenous Peoples, the Declaration Act, the Draft Principles that Guide the Province of BC's Relationship with Indigenous People, and Actions in Reconciliation.","eLearning","Ethics and Integrity","All Government of British Columbia Learners","0","0","0","1","19070","02/06/2023 11:42:01AM","Unknown","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1825-""","Topic"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","In Part 2, learners will explore the UN Declaration on the rights of Indigenous Peoples, the Declaration Act, the Draft Principles that Guide the Province of BC's Relationship with Indigenous People, and Actions in Reconciliation.","eLearning","Indigenous Learning","All Government of British Columbia Learners","0","0","0","1","19070","02/06/2023 11:42:01AM","Unknown","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1825-""","Topic"
"ITEM-1825","UNDRIP/TRC Presentation and Discussion - Part 2","In Part 2, learners will explore the UN Declaration on the rights of Indigenous Peoples, the Declaration Act, the Draft Principles that Guide the Province of BC's Relationship with Indigenous People, and Actions in Reconciliation.","eLearning","Other - Culture","All Government of British Columbia Learners","0","0","0","1","19070","02/06/2023 11:42:01AM","Unknown","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1825-""","Other-Cult"
"ITEM-2299","Understanding and Mitigating Unconscious Bias for Executives - Restricted to Corporate Executive","This course is restricted to members of Corporate Executive.  This is the second module in the series of five modules led by Alden Habacon. Each module is a stand-alone offering and participation in all five modules is recommended but not required.","Webinar","Complementary","All Government of British Columbia Learners","0","2","0","1","19539","12/14/2023  3:22:16PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2299-""","Group"
"ITEM-2299","Understanding and Mitigating Unconscious Bias for Executives - Restricted to Corporate Executive","This course is restricted to members of Corporate Executive.  This is the second module in the series of five modules led by Alden Habacon. Each module is a stand-alone offering and participation in all five modules is recommended but not required.","Webinar","Equity, Diversity and Inclusion","All Government of British Columbia Learners","0","2","0","1","19539","12/14/2023  3:22:16PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2299-""","Topic"
"ITEM-2299","Understanding and Mitigating Unconscious Bias for Executives - Restricted to Corporate Executive","This course is restricted to members of Corporate Executive.  This is the second module in the series of five modules led by Alden Habacon. Each module is a stand-alone offering and participation in all five modules is recommended but not required.","Webinar","Executive","All Government of British Columbia Learners","0","2","0","1","19539","12/14/2023  3:22:16PM","Public Service Agency","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-2299-""","Audience"
"ITEM-1397","Virtual Lean 201B","Virtual Lean 201B delves into theory and philosophy and explores how Lean can be applied. You`ll learn how to eliminating waste and increase efficiencies in a simulation process. Having 2 screens is optimal.","Webinar","All Employees","All Government of British Columbia Learners","0","3","30","1","18680","12/16/2023  8:08:54PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1397-""","Audience"
"ITEM-1397","Virtual Lean 201B","Virtual Lean 201B delves into theory and philosophy and explores how Lean can be applied. You`ll learn how to eliminating waste and increase efficiencies in a simulation process. Having 2 screens is optimal.","Webinar","Being a Public Service Employee","All Government of British Columbia Learners","0","3","30","1","18680","12/16/2023  8:08:54PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1397-""","Topic"
"ITEM-1397","Virtual Lean 201B","Virtual Lean 201B delves into theory and philosophy and explores how Lean can be applied. You`ll learn how to eliminating waste and increase efficiencies in a simulation process. Having 2 screens is optimal.","Webinar","Complementary","All Government of British Columbia Learners","0","3","30","1","18680","12/16/2023  8:08:54PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1397-""","Group"
"ITEM-1397","Virtual Lean 201B","Virtual Lean 201B delves into theory and philosophy and explores how Lean can be applied. You`ll learn how to eliminating waste and increase efficiencies in a simulation process. Having 2 screens is optimal.","Webinar","IT and Digital","All Government of British Columbia Learners","0","3","30","1","18680","12/16/2023  8:08:54PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1397-""","Topic"
"ITEM-1397","Virtual Lean 201B","Virtual Lean 201B delves into theory and philosophy and explores how Lean can be applied. You`ll learn how to eliminating waste and increase efficiencies in a simulation process. Having 2 screens is optimal.","Webinar","Innovation","All Government of British Columbia Learners","0","3","30","1","18680","12/16/2023  8:08:54PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1397-""","Topic"
"ITEM-1397","Virtual Lean 201B","Virtual Lean 201B delves into theory and philosophy and explores how Lean can be applied. You`ll learn how to eliminating waste and increase efficiencies in a simulation process. Having 2 screens is optimal.","Webinar","Other - BCPS","All Government of British Columbia Learners","0","3","30","1","18680","12/16/2023  8:08:54PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1397-""","Other-BCPS"
"ITEM-1397","Virtual Lean 201B","Virtual Lean 201B delves into theory and philosophy and explores how Lean can be applied. You`ll learn how to eliminating waste and increase efficiencies in a simulation process. Having 2 screens is optimal.","Webinar","Project Management","All Government of British Columbia Learners","0","3","30","1","18680","12/16/2023  8:08:54PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1397-""","Topic"
"ITEM-1390","Virtual Lean 301","In this 3 sessions virtual course you will learn more intermediate concepts, be introduced to a set of lean tools and become aware of the key competencies or skills (e.g. facilitation) required to lead lean projects. Having 2 screens is optimal.","Webinar","All Employees","All Government of British Columbia Learners","0","10","30","1","18673","12/16/2023  8:07:58PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1390-""","Audience"
"ITEM-1390","Virtual Lean 301","In this 3 sessions virtual course you will learn more intermediate concepts, be introduced to a set of lean tools and become aware of the key competencies or skills (e.g. facilitation) required to lead lean projects. Having 2 screens is optimal.","Webinar","Complementary","All Government of British Columbia Learners","0","10","30","1","18673","12/16/2023  8:07:58PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1390-""","Group"
"ITEM-1390","Virtual Lean 301","In this 3 sessions virtual course you will learn more intermediate concepts, be introduced to a set of lean tools and become aware of the key competencies or skills (e.g. facilitation) required to lead lean projects. Having 2 screens is optimal.","Webinar","Culture Building","All Government of British Columbia Learners","0","10","30","1","18673","12/16/2023  8:07:58PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1390-""","Culture"
"ITEM-1390","Virtual Lean 301","In this 3 sessions virtual course you will learn more intermediate concepts, be introduced to a set of lean tools and become aware of the key competencies or skills (e.g. facilitation) required to lead lean projects. Having 2 screens is optimal.","Webinar","Facilitation and Instruction","All Government of British Columbia Learners","0","10","30","1","18673","12/16/2023  8:07:58PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1390-""","Facilitate"
"ITEM-1390","Virtual Lean 301","In this 3 sessions virtual course you will learn more intermediate concepts, be introduced to a set of lean tools and become aware of the key competencies or skills (e.g. facilitation) required to lead lean projects. Having 2 screens is optimal.","Webinar","IT and Digital","All Government of British Columbia Learners","0","10","30","1","18673","12/16/2023  8:07:58PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1390-""","Topic"
"ITEM-1390","Virtual Lean 301","In this 3 sessions virtual course you will learn more intermediate concepts, be introduced to a set of lean tools and become aware of the key competencies or skills (e.g. facilitation) required to lead lean projects. Having 2 screens is optimal.","Webinar","Innovation","All Government of British Columbia Learners","0","10","30","1","18673","12/16/2023  8:07:58PM","Citizens Serv/MTICS","https://learning.gov.bc.ca/psc/CHIPSPLM_6/EMPLOYEE/ELM/c/LM_OD_EMPLOYEE_FL.LM_FND_LRN_FL.GBL?Page=LM_FND_LRN_RSLT_FL&Action=U&KWRD=""ITEM-1390-""","Topic"
